listing_name,listing_url,listing_price,listing_shipping_price,listing_authenticity,listing_Seller,listing_Seller_url,listing_Seller_rating,listing_color,listing_brand,listing_model,listing_size
new balance mens fresh foam more v2 shoes black with grey,https://www.ebay.com/itm/194023855320?_trkparms=ispr%3D1&hash=item2d2cb914d8:g:MxUAAOSwCMVgbuUs&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIQSxkBUn%252FRm33kGuAt37i%252FW%252FxiRi9lXqLZJ92l6VflXcU2DWPofbIsv5accsc27e1Dpc5%252FKSwyYtH1yfqRs2Vice6QfuCClgYuvV3ZMRZ%252Bg5adK56rTsQ8MaMwpFyAum9NDeRsAfpKNq5N2gaFOsJ219TqSQvwWitiQYL4CoQAEs9iY5iTiV52jxc5%252B61943iju59cGLt9Lyq9oNV%252B8tKCUa6Ozx0LNdJt7miu5L2ZxyxVnS46Mtyqy5Y9wYudoIazRxqRw33QPv9BAKUHhflLox%252F3PQWyMuOjKbWL36%252F0rvu53oHk0orfanVhsnnFs7V0sCxouMmoiBbnr6YbCxYnEJ3DmH8DvS9jtBl87ANoHVWQCoStl%252B2iXe5JkE3f8VoYuI9JiOn9CvcEguK0irgEQ4ubuZEqTq7TYQGyxtV2DDly%252FkhdqlbB7xNUmw5%252Box0GBVXCqnxgqdCjglBMlTYiKJdu9CBpvsdG7cbeJpSzeW9HKkU6zeMxhHGze9UhRHKZhl0Lzmuo5j1tHU0pug6LoQNHv8FYtlddb2ASf4EGLDyGOWzZzwFE%252BJfQF93FPeiuv%252F1mlYAJXuOCJ1%252F%252BUf6gs8FvTrwp9RB0B3zxhcBJ%252FM2K%252FtWkPNRRQCos6mD2a2maV0HfkWOM9ByZLjFwEieeL%252FtR19ew7NIKradpvUifEwL38jNGkBdyG1qqK2hANoCcy1Ub9As2Lh459foQrsRQzCfU5%252FHxjZGE0GMS3mkGIrpWfBKw7bG8mx71HEBnnot5RtFvMdxpbhE9ByRVYt%252B%252B3tYTu0xyybNKt%252BtZDgXTUa%7Campid%3APL_CLK%7Cclp%3A2499334&var=494241809510,$99.99,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,Black,New Balance,,
new balance mens fresh foam roav backpack shoes blue with yellow,https://www.ebay.com/itm/324784234365?_trkparms=ispr%3D1&hash=item4b9ea61f7d:g:lBsAAOSwsgphVzrX&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSOsplSiqug7sS7XxKGLiF3%252Bwg3uzYCga9J7SFOvFQDp8oL7cOD1txHuPhFi3orRz5xl1esW%252FOIc8vfGRHz4pghRScU8oeTu6z377lRYDOJBmU7TfL2Rmk8hdwacDlpH3M4v1kysutYbxFDd%252FEqzxe48aZYuVEY43Qg5h%252FE1J5RWRr2pg3A6kRCwLkfuvUzx8vj502%252BgFXYDxa%252BRqYoV18nnYYJB41MkGK0nTnzWr2KRFBi0RloT5JpWaDE%252BzcuUq8MFN%252BV0SxMcdFAXJk9x7127Dj4Kkvj8rT4R%252BLE42rwcs7qy%252BuWj4Wk1vyHMc0PpgzcwwmNa2ZvSJzqiii04E0bKzNFRFxcd6dolxuxp1b5%252F9CPlwutY%252BR2%252F0dR98GS9bSuHBVta3QQJtaFmYX05Fm80I0wlpUv4e1LDi7QpmiHFQ8IqcnQiYRNj8hk%252FrwjxRE1ziiO6tH6ff%252BohXTypJ3ZlLi0C7SbFGcwZQwUX0IpMpB%252FQqsKhhUlARBsKsKWdVnKtUToWJVmpN%252FqceQBA3Sh%252FJrME0JC4Mv3K82HiYTYAF8feFpm%252BiU7N6iL%252FLqjfY6k50dd%252FaonZM5MqoyFqk5vgN9B%252B4AYZHJZZrPjy1aMYmW2E%252FRIYB02yHhzERRS8wpgnI7tteNPqTXkf9GoMAfvbxVkG88Tz1AtyNYTwawIXWLwUMWEjDwOe1ldJTJdoYE8%252FNGj%252B%252B6mW0%252BfW3KRKMyuXnLhd%252FWXkCK5BH14WD5gzYvJD4955ph04Nc1aQXioFNtSDAQlLu8kGHv9AMyZS6j1xY3gwqMG0YD6mZedUg286lhkeEoPfkMFb00xfkphPU%7Campid%3APL_CLK%7Cclp%3A2499334&var=513789760547,$59.99,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,Blue,New Balance,,
new balance mens fresh foam roav v1 lace-up sneaker black/light aluminum 11 ...,https://www.ebay.com/itm/194315333660?epid=14043989820&_trkparms=ispr%3D1&hash=item2d3e18b01c:g:d70AAOSweyVfPI2v&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIfF6QWOGx5S4npRqRCZUsao3Q1Jk6vZO369pTzkmkosFWfFFKTl7kEpFk5hHIRtIlaJnKZNGhrmSyUi4EK%252BZ5HYmZu23A2RKhneK0Fh8EXH%252BjKsXhOOPuFBLaVm5b6IDY91z72qkczqLGDeEUGO%252BSo7sLC5Rdr%252BQIF2qSCjdPO7WFWNXTfGU7dVM%252F0Hhcb1ZIGyJTKH3rYY6x4bsvEj12wamxyI9MpjFPDElCihpDNSzYJ%252FFIASQj4bD9LkpC6UI8E9X3jNv%252FukOtZBrESdGCCUaOQWfk6fU%252FecJcwS08ksTNpns6qQG9OvJEXm5nwFDYa9xYf9ruke%252FtndflRkx1SiXV8itnPP9B6OEu9h2gWgPn4FP8YYEkEiGqbsyHcBRuBSpHznutesJOADp0JWqMgzKkMKeZL0v%252FPvOzjqg0BJzzbzwVSLvZlKN7%252BXsT54f0odPgcKnDif4JdJvXXYqr%252BlCY3B4KwDcYwE7WNiXiABguRrkjTh2uAMO6vyRm4LTIevuGAz6qfmwucBqhsWNqqhEt6RGTwLgiEOJuW%252FutJsWpI6hbYzrHmFklEfxv6Gya6hgvjdn7bK4JyuZAVac%252FGdUGFgWwesB4K4tHf6jBYQ%252Fwoz%252B8AwvwGwnWvmt2cIXNq8hwF8v0bPgLy5YtnwMYrmiUEUBISp%252B3rlhAhkC%252F0lpGEJca4FmU%252BfSJnxaiS2uMFmmRoBHwY5XmtmRljbQd2TqWFeCjN2FcQax9wuc%252BsnEHzvHrG1TEWjPXrp6yya5Q7Bs%252FUMfAFECx%252FRcY00S6WAf0p3JQRrohoLp5E7f2T2Y%7Campid%3APL_CLK%7Cclp%3A2499334,$110.13,0,Authenticity Guarantee,laptops_queen,https://www.ebay.com/usr/laptops_queen?_trksid=p2047675.l2559,99.7% Positive feedback,Black,New Balance,,
new balance mens fresh foam roav v1 sneaker black/team red/cobalt 7,https://www.ebay.com/itm/194315333660?epid=14043989820&_trkparms=ispr%3D1&hash=item2d3e18b01c:g:d70AAOSweyVfPI2v&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIfF6QWOGx5S4npRqRCZUsao3Q1Jk6vZO369pTzkmkosFWfFFKTl7kEpFk5hHIRtIlaJnKZNGhrmSyUi4EK%252BZ5HYmZu23A2RKhneK0Fh8EXH%252BjKsXhOOPuFBLaVm5b6IDY91z72qkczqLGDeEUGO%252BSo7sLC5Rdr%252BQIF2qSCjdPO7WFWNXTfGU7dVM%252F0Hhcb1ZIGyJTKH3rYY6x4bsvEj12wamxyI9MpjFPDElCihpDNSzYJ%252FFIASQj4bD9LkpC6UI8E9X3jNv%252FukOtZBrESdGCCUaOQWfk6fU%252FecJcwS08ksTNpns6qQG9OvJEXm5nwFDYa9xYf9ruke%252FtndflRkx1SiXV8itnPP9B6OEu9h2gWgPn4FP8YYEkEiGqbsyHcBRuBSpHznutesJOADp0JWqMgzKkMKeZL0v%252FPvOzjqg0BJzzbzwVSLvZlKN7%252BXsT54f0odPgcKnDif4JdJvXXYqr%252BlCY3B4KwDcYwE7WNiXiABguRrkjTh2uAMO6vyRm4LTIevuGAz6qfmwucBqhsWNqqhEt6RGTwLgiEOJuW%252FutJsWpI6hbYzrHmFklEfxv6Gya6hgvjdn7bK4JyuZAVac%252FGdUGFgWwesB4K4tHf6jBYQ%252Fwoz%252B8AwvwGwnWvmt2cIXNq8hwF8v0bPgLy5YtnwMYrmiUEUBISp%252B3rlhAhkC%252F0lpGEJca4FmU%252BfSJnxaiS2uMFmmRoBHwY5XmtmRljbQd2TqWFeCjN2FcQax9wuc%252BsnEHzvHrG1TEWjPXrp6yya5Q7Bs%252FUMfAFECx%252FRcY00S6WAf0p3JQRrohoLp5E7f2T2Y%7Campid%3APL_CLK%7Cclp%3A2499334,$103.21,0,Authenticity Guarantee,watasiha09_64,https://www.ebay.com/usr/watasiha09_64?_trksid=p2047675.l2559,96.8% Positive feedback,Black,New Balance,,
new balance mens fresh foam roav v1 sneaker henna/energy red 18 m us,https://www.ebay.com/itm/265354165397?hash=item3dc8573c95:g:JHIAAOSwsCBhYpMa,$105.82,0,Authenticity Guarantee,japan7air5,https://www.ebay.com/usr/japan7air5?_trksid=p2047675.l2559,99.2% Positive feedback,Red,New Balance,,
new balance mens fresh foam roav v1 sneaker natural indigo/light aluminum 7....,https://www.ebay.com/itm/294432352917?hash=item448d892a95:g:R-0AAOSw4a5hV8Se,$98.16,0,"",tadobay0,https://www.ebay.com/usr/tadobay0?_trksid=p2047675.l2559,96.5% Positive feedback,Blue,New Balance,,
new balance mens fresh foam roav v1 sneaker nb white/light aluminum 8 m us,https://www.ebay.com/itm/313720461840?hash=item490b325a10:g:oisAAOSwjVphcbUb,$85.45,0,"",norio-84,https://www.ebay.com/usr/norio-84?_trksid=p2047675.l2559,96.4% Positive feedback,White,New Balance,,
new balance mens fresh foam roav v1 sneaker steel/velocity red/black 18 w us,https://www.ebay.com/itm/294452482425?hash=item448ebc5179:g:gsAAAOSwxyVhY6pO,$112.18,0,Authenticity Guarantee,y7ka-15,https://www.ebay.com/usr/y7ka-15?_trksid=p2047675.l2559,97.6% Positive feedback,Red,New Balance,,
"new balance mens fresh foam roav v1 sneaker, white/team royal/black, 10m us",https://www.ebay.com/p/17043987170?iid=234234538814,$69.99,2.99,"","","","",White,New Balance,,
new balance mens fresh foam roav v2 mroavsw2 white black running shoes size 11 d,https://www.ebay.com/itm/274907091520?epid=14045630797&_trkparms=ispr%3D1&hash=item4001bd5240:g:z-oAAOSwKQ9hGS3D&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS53H5nE1T47BUn4%252FoYFCTGRZRgnMjqL%252FYvOmQlMY9LZQk%252FniN0etQi1ESHEuQctfgInMOHmixCxNb%252FJvwpbGPfPqyQuGN6iXRvcXJLZ46lMvGSVWTJr7FF3KfersWIvUYewS9Js6NEZN20y30INP4lDyg2KmMHTQn8om8M7eyeMoVHJAAT9WuKXr1F7YuUeT0gZACM69BrGLF9ehzDHe9f8yl3KmldPbjCAwLsE9i9ViM1gAyAAabodXY5XIPRDUE%252FeG0ikH%252F%252FCHnSWAyYOikrvq7%252BXAHVx4ZNzVe5xWap%252BNwt8w9CLNfmKp9jAbhPXFzPo2%252BGH9qmABmLHMurjGPVzGM8%252FCiWzreqoeUCLF2HOht4L3wDBTUHkcRQ0AoLCr%252FsAGHh%252BUjERvxEm8r4e18eUSKMlIkAV3EGeQMisAyt5xEGqVdcZS%252B2y1TFBEYpABltH9xxZ9SHPxoYzRJpX7rE19NprBon35yz0p1Wzej4iM2n0cdV6EhnPdC9WLvreo9NA9v7zroKsEvWrgxfsXFPgipPnlQ1qEpZFdiklEVxwNgkWtrkPw3FKd%252FckKqMnKdx4OSydZWG4nCWEC7HK%252FslkUh%252BO%252FIF5a2Q5EXr08SpPVTJYxfic97eyIZgk4wZlhCrkwfVpnr6ETdAfu%252BSdDeTz0Az%252BIq0x0lUkhXDE2%252BXPT3nb0aZppZkPDeBSVcQzv6Dbs5uW78TZIP5Qdmry67oEPm3jB5mY6zSMUHgZSpoYpN1Pi84SW6DlQ7m1OgPkyzw5Gte5MYn4HxEPcgemqP%252Fhn4heDrGtniHrEsbmr2Y7l5lkaGgmvwYbaN9erBaYqX%7Campid%3APL_CLK%7Cclp%3A2499334,$99.99,9.95,"",bridge-6806,https://www.ebay.com/usr/bridge-6806?_trksid=p2047675.l2559,99.7% Positive feedback,Black,New Balance,,Size 11
new balance mens fresh foam roav v2 mroavsw2 white black running shoes size 12 d,https://www.ebay.com/itm/224562991389?hash=item3448ff511d:g:K5IAAOSwwlthDf1d,$99.99,9.95,"",bridge-6806,https://www.ebay.com/usr/bridge-6806?_trksid=p2047675.l2559,99.7% Positive feedback,White,New Balance,,Size 12
new balance mens fresh foam sport b/w running shoes 10 medium (d) bhfo 8968,https://www.ebay.com/itm/402878210254?hash=item5dcd69a0ce:g:6E0AAOSw0vpgsBep,$42.29,8.99,"",bhfo,https://www.ebay.com/usr/bhfo?_trksid=p2047675.l2559,99% Positive feedback,Black,New Balance,600,
new balance mens fresh foam sport v2 shoes navy,https://www.ebay.com/itm/324680964095?_trkparms=ispr%3D1&hash=item4b987e57ff:g:qJEAAOSwONxhX7aF&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSOsplSiqug7sS7XxKGLiF3yCGNjAz70j54HOdowCgdp2uKrwPxe3DgokwQRTWosK0YvMkuG%252BB2y8SFj9dlMitCeZjBXcAKHIMpzJaO%252B294dMG4YuWlV4CYSgPtHbHwrLLwlVDmJkFgzyq3e%252F%252F5m%252FFjJd0oZr9DqgfsAVeeeuPxhPdbu4xoYofgYH9MVn0js3ArqPDljg5bRW2jgPVycosL4i94ejc79NpONItdzZvFCBp3kUwmg3XO48jE%252Bla4fa4TaBIJO%252B8o8HgOsvglMqAxKLJVY2nI4G6OHeK2KUPeFLpQSEXyE8mV8mFOgKmU0J8i9pLxofGggN%252BSd7pxwdFactPWEoAjhcp5BEZu8ozqQZnZ2xBkZ3Aa5uH0Ueep4efcdNwDiTo0bsqvLpFyBL3PCsqMHwHVJZYlvLqvheCw5bbrkHdRWrI8TIiKuKiE%252BcaOn6NrHS%252B%252Fc3KBqvzKAdSbk3luLpGJ6YlFv35vF6FzMFyXmJAa3H%252FACoRzJmGud4g5yWI2hLs4yabz75oUArz4Cbhlw7d4WIDhcO8yZfY7DUs8nQ9qZJ54l1%252BBMOKq8qgDBaSHM7dFHaDHcm9nNnVhJ839s4csSaFMxJodge23EekCQusUz5Ik8fUkPf09cvsWZuiWAZiuhfPsIhpFhZWYCEIQjBT1ZTGjnJnRMen23SfSmgXQbH7beZucW7e7datDN2QIRt%252BnNOQFh3iTmckXca72TQlEsnEw%252Bdha1jMw3sWpEmruayoy30ILGUZh5Xk3eh6mjDZ%252FJlCJs9u9nTyrcZNOdqPw2jdB3xZtcuk598f6GsRpRQ6SuFZkyNfDfDj%7Campid%3APL_CLK%7Cclp%3A2499334&var=513692604160,$56.39,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,Blue,New Balance,,
new balance mens fresh foam tempo shoes blue,https://www.ebay.com/itm/194351157491?_trkparms=ispr%3D1&hash=item2d403b50f3:g:OKoAAOSwrw9hV1yI&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIaDZLAoEFd6BUn3IOMtTiZJEAV%252BXagrJcGLRlWEZZhf8AXgfRPPeHiapxTg3x79a9HQZ3kSicyQ7i7rNZioJnbNTl7zHxzOSRmd6gc04WFJ0iY8HABna%252BpWeLsmyQRtX3Mp6PvlERqb2RfVIgsWeNbIahQblmAiHIZr20cac3iWUTYe4VcA7A9PlLEKeTtbUnnIYIanqeQNvyEWp20SJpBP881byFoenoM2i%252BAUifqkR9K2dk%252FDQiP4r7%252BG%252FvmXQsnnnf1HZRIE9dp4Ou5pzVBu%252BnO%252FjDgDxl%252Fu67gpdfkJfsr48pkMLP0qAv6spb%252Boy9hnmHlCitg%252FaQ4D8BykV3z5%252BO9pKueZfpsHcG76Ypeg3N9AU74DFlRWHnJL72FEVIHcV1xBQNtnT%252Fx43zYOEwfxln5z2GmWMnPz6TQ%252FJxdudjGRhZ%252B2p5gtW%252FXeg1WmCdsOQK302UwtuI0shCJW379%252FhScBB9RvSm8GM9e4mz20mSGGFoTBE%252FCwFhAHYe5STh2H%252FLlVI4Dx2D2B%252F%252BKHWJCRWvnUEKWRrhL9%252FLj6XswQxCSpU2cptaoQ9Wg1KpB7R8lu2HXVrrkvZcuLwJQYCnnWn6Hrq%252F3bHibaWVp7qKhAs%252F%252FUl%252FWvMd3PdtMLXl%252FjiEQzz1hdzFIi%252FlySU6WoLAV0mIP%252BuMhfGEGGadj2tBHU5cNWlX9ESV5zwwgLy7gaYtoWqpsdy9PsumIuPjeOcH2syUdchOFTrYwlOwZ4XWkHyCZ%252FC3hTCCuVDw9gWmC%252FFYd5jblBTCy97AVbqG9QZlaCqYrpyVrMVPQD3tq8y%252Bf%252BS%7Campid%3APL_CLK%7Cclp%3A2499334&var=494470521038,$89.99,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,Blue,New Balance,,
"new balance mens fresh foam tempo v1 running shoe,grey/red/black, size 8",https://www.ebay.com/itm/255017629629?hash=item3b603c37bd:g:1IwAAOSwVktgyEE0,$109,9.95,"",asierra787,https://www.ebay.com/usr/asierra787?_trksid=p2047675.l2559,100% Positive feedback,Red,New Balance,,Size 8
new balance mens fresh foam yaru iridescent shoes blue with red,https://www.ebay.com/itm/194351157843?_trkparms=ispr%3D1&hash=item2d403b5253:g:sEEAAOSwDBVhVyRE&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIYNqyl7C7xhLdjw%252Frgt2439d%252FnsCE73LH%252FeG2hAcbn3xCdW0sXetGSw5YmJ2x225wIfpQYkkCsemIYaIrnuKJPY7DoRpXI%252FJOQn1daEiQpFJNOxbfaf21HbylD2ct22jgIJrcX9eJYIjEK8w6p1r89ZgE6utTHqitmyXVnMVh38ZoVMXVyy8e4mS02jyvwi1RydgG4QjFmX%252FU7rfwX73blDPSaEfPvqTXn0dUTvNf9mxAtfXKu2rq34%252FhDKHrQ%252FBoClXUgdUjB7bi%252Bbskbhsav6Dpswty9QUQ1iOAjlLsNEJDyTJ3rluZe8dk5RbEX5tpic12TKxgY%252FVGPB0Er69DcxiODUr2EFD6G3tNnUEkTC5H6UkhcGfy56bbBBrCatfRHLC4DLMdUgbV2%252FOgbMFoZeBDC6Zx3YMmOh0FVXCtoysc%252Bd9PEVHtms%252FBxQvmLZdOWibfVELQ1Uu3ezMyllPRrk%252B3MzCBMZ9lDKTLlTAeGBP4rC9bW7qVeWMRHbs5iWDxNfNxxcreYl32mcPPAQuBkg6QovrOSiTDgnHHx7hXe0edQlR66%252FzxEnUcd%252FHYJtj8Se30RM0SzZ5U5%252FVX4XBxOpwtmCstkGu%252BaBoy8yohaASveT2dJJLHl1aS2AgLorXJ95FCwF1Fin1SK3%252FxlHsvo%252FU%252FwUTHlCVQWzT4X2H%252Ft6cO1WtRgkEmlhHT6qyn4FNFNFb0GJkkRDDXOJ0aPjzFno1Vrej2Uza19rD%252B1m78zebPpsqAWtU0JacfhjLcNTqfEsUf2UK0zgYs280rUidyLF6VKhDkw4%252FdhGbBgsR5H4W%7Campid%3APL_CLK%7Cclp%3A2499334&var=494470521170,$69.99,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,Blue,New Balance,,
new balance mens fresh foam zante slip-on shoes navy 9 d,https://www.ebay.com/itm/273441405848?hash=item3faa60bb98:g:UeMAAOSw-cFbiiot,$54.9,10.15,"",empowelton,https://www.ebay.com/usr/empowelton?_trksid=p2047675.l2559,99.7% Positive feedback,Blue,New Balance,,Size 9
"new balance mens fuel cell propel mfcprbp1,red/black/white, gym sneakers size11",https://www.ebay.com/itm/184692992477?_trkparms=ispr%3D1&hash=item2b008f69dd:g:snoAAOSwKX1gP7zZ&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSiVOxdKebFepbzBLdar3mpU3kvIPtJAeWtn1cnb7Uze5bGKp0kOkqDrYP7P%252FpvbgtkN5mKVLPPrvlvwqmZvbCnIL9gU7JFCQs0u%252BfPfOFppQ%252FFswgl6B8Xx%252BQWU0YFZXmz6cTjwsIoFuoZsh%252Bge9eXE5MCG0KkFIFczU28ByizpBDJlgnXXp35l%252BftDafAc5mMte7VOoLaKrY0PnxlddfQdIAHDrdODOUlz6CiCnS7h5mCr6ZNK687SN%252FNBB%252FY8wRe53U6I0gCPS5O3fjnaMkvasdA6MuDv2eTmCr3yrBnou%252Fx3zU9xW7Ocjw4hr2UqlGnNPZJaCTtIdyG7n91rWKq7jS06EcjL4uHkzOeGvfikKPWW3t0Tn5Wp9zSHWGy%252FvclaOjB%252F%252F%252FWV5cxkf5tYwJ69HvXumrYkTGUQUffJ7wGWmIXTy75OU%252BRK8WEs%252Fp5a1nW%252Bq4EwcNxpzOw%252FssZw16cbSy0jwsaJXg1DK5XTcveWjNMguUSWd2Elr1E70MZTwF6fcQOs3VFzswM8yicuTkrUs%252FuQSBRUvWvQAE37%252BwM7o5AMz%252BrclbxO0NYv220AqhuOnfxzxN9GviOeoJrJFwzRTsMNliCdrv5MOltqW08hrlCNlYfFuMq3hdai%252FZ3oV4vOWawBDxV6%252F%252BeS%252BnyhleGVu5kavw8sNgco9gzolDYlo1x6XJMQtG6oLq8qUpYHQzkUJTvAzm0DPaYCfbz1WpsUtphlv6eL3zBZ8oabVGWq6LHGKhtMsnZft7zqNO1vbGrrF15KaF4qoKQ8Z3CVsLFGa4E%252Fi120rHQxCxFtGvf2avbm0VnXUkd6wiLtYx5FGv%7Campid%3APL_CLK%7Cclp%3A2499334&var=692424291325,$79.99,9.1,"",arca_77,https://www.ebay.com/usr/arca_77?_trksid=p2047675.l2559,100% Positive feedback,Black,New Balance,,
new balance mens fuelcell 100 v1 cross trainer,https://www.ebay.com/p/16043984964?iid=184229332887,$79,0,"","","","",Black,New Balance,1000,
"new balance mens fuelcell 890v8 trainers sports running shoes size 10, d",https://www.ebay.com/itm/274907091520?epid=14045630797&_trkparms=ispr%3D1&hash=item4001bd5240:g:z-oAAOSwKQ9hGS3D&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS53H5nE1T47BUn4%252FoYFCTGRZRgnMjqL%252FYvOmQlMY9LZQk%252FniN0etQi1ESHEuQctfgInMOHmixCxNb%252FJvwpbGPfPqyQuGN6iXRvcXJLZ46lMvGSVWTJr7FF3KfersWIvUYewS9Js6NEZN20y30INP4lDyg2KmMHTQn8om8M7eyeMoVHJAAT9WuKXr1F7YuUeT0gZACM69BrGLF9ehzDHe9f8yl3KmldPbjCAwLsE9i9ViM1gAyAAabodXY5XIPRDUE%252FeG0ikH%252F%252FCHnSWAyYOikrvq7%252BXAHVx4ZNzVe5xWap%252BNwt8w9CLNfmKp9jAbhPXFzPo2%252BGH9qmABmLHMurjGPVzGM8%252FCiWzreqoeUCLF2HOht4L3wDBTUHkcRQ0AoLCr%252FsAGHh%252BUjERvxEm8r4e18eUSKMlIkAV3EGeQMisAyt5xEGqVdcZS%252B2y1TFBEYpABltH9xxZ9SHPxoYzRJpX7rE19NprBon35yz0p1Wzej4iM2n0cdV6EhnPdC9WLvreo9NA9v7zroKsEvWrgxfsXFPgipPnlQ1qEpZFdiklEVxwNgkWtrkPw3FKd%252FckKqMnKdx4OSydZWG4nCWEC7HK%252FslkUh%252BO%252FIF5a2Q5EXr08SpPVTJYxfic97eyIZgk4wZlhCrkwfVpnr6ETdAfu%252BSdDeTz0Az%252BIq0x0lUkhXDE2%252BXPT3nb0aZppZkPDeBSVcQzv6Dbs5uW78TZIP5Qdmry67oEPm3jB5mY6zSMUHgZSpoYpN1Pi84SW6DlQ7m1OgPkyzw5Gte5MYn4HxEPcgemqP%252Fhn4heDrGtniHrEsbmr2Y7l5lkaGgmvwYbaN9erBaYqX%7Campid%3APL_CLK%7Cclp%3A2499334,$95,0,"",surplus-92,https://www.ebay.com/usr/surplus-92?_trksid=p2047675.l2559,85.7% Positive feedback,Black,New Balance,,Size 10
new balance mens fuelcell echo big league chew shoes size 7 blue pink,https://www.ebay.com/itm/303883754780?hash=item46c0e21d1c:g:H4YAAOSwfhlgJsgC,$219,0,Authenticity Guarantee,nav4tress,https://www.ebay.com/usr/nav4tress?_trksid=p2047675.l2559,100% Positive feedback,White,New Balance,,Size 7
new balance mens fuelcell echo big league chew shoes size 7 green purple,https://www.ebay.com/itm/303883748753?hash=item46c0e20591:g:7l0AAOSwg0FgJsaE,$219,0,"",nav4tress,https://www.ebay.com/usr/nav4tress?_trksid=p2047675.l2559,100% Positive feedback,White,New Balance,,Size 7
new balance mens fuelcell echo big league chew shoes size 7 white red,https://www.ebay.com/itm/303883756024?hash=item46c0e221f8:g:4TEAAOSwre9gJsic,$219,0,Authenticity Guarantee,nav4tress,https://www.ebay.com/usr/nav4tress?_trksid=p2047675.l2559,100% Positive feedback,Red,New Balance,,Size 7
new balance mens fuelcell echo running shoes white with white,https://www.ebay.com/itm/203534354698?_trkparms=ispr%3D1&hash=item2f6397c90a:g:GegAAOSwnAdhWcit&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDbb8Xz6YxVYplPlqqf7B39eFwww4EIIsjg%252FR0zjJ0uq%252FGi%252FNXhNoh5enVgBAHtj2PUsCcp2Xa8Zdse9RH1QS7r9xVKBSEBUG4kGK9caHFzd4W%252BpZxXZzIWKmHhBacqJ5FNIqs%252FhC6YzBmE7%252Bfbme%252FSTm0P67eBtB1eM5MRH3prGeO7r9sz%252FSxbF8RIi3ehe9WH5crouDe57NRxMr33Fl9IfXpla6P5sXxaiYgwfGd6qkmGu0ELvLkMK9tV6yrILrF9uzhyrqYNmYMXX84kPaMSf8KcugT%252FcwTpYRo42S4OlIl0rXAtZaHcNJCwIHaCnGNCMV1EQi59XCLkCClzFskzD%252BBr4nde18h1%252BcCrLplCjZasIw%252FQLi84soQJhNYnWBVgnkg8GElWcD%252F84cH0sWMA%252FGbi7BcDkg8TdfrqXygXDs9omTnXajaV%252FEoPE%252BUvaLjULRpqZZxM48wHm8liNDevUUtX6J70jPfywwi849YTT%252FjZtX%252FvcWAPixm0q9RFOKxyGEzOgHHcmgKTYUnhMc7ehx9qWN%252FZ8ZHiFaEwEB%252FamMSDYnKq6g8WGVVjjO1PvRyAMXXBcxCBY3VLj0WDBJvd8LIhb9lksAMbNGjRVk%252Fw3ItGtTt7Gy7eKtORZaHkHWDA6BoOPD9dqzI2p%252BKrEuZfhuuhd1YWU8%252FBHll%252BNZDLp9u6WkGt4wdWcnMzm8YEZikUIglO%252BOM35vc%252F2U8qy%252FBFgGDD03fbjYRTxEUu1LxUHSpft6a1zLakcwYP41TRI2XP4v1KlO%252BNV6sjKPDWEIH7buiyrYsKdAnUR0snfe1h3eVQ7mj2%252FS1awCsYDWV61A%7Campid%3APL_CLK%7Cclp%3A2499334&var=503925551741,$56.39,0,"",joesoutlet,https://www.ebay.com/usr/joesoutlet?_trksid=p2047675.l2559,98.4% Positive feedback,White,New Balance,,
